word	phones	word_info	u-point	u-point_mass	prefix	prefix_info	suffix	suffix_info	morpheme_count
grasping	gr@spxN	15.56257340328415	5	1003	gr@sp	10.46862404291802	xN	0.9624932115292415	0
gratify	gr@txfY	14.037903679612697	6	1014	gr@txf	5.669925001442312	Y	1.4729811134256063	0
gratified	gr@txfYd	14.94211741299512	7	1014	gr@txfY	10.653520059357678	d	1.079585068430471	-1
gratifying	gr@txfYxN	14.679407246446214	7	1014	gr@txfY	10.653520059357678	xN	0.9624932115292415	0
gratification	gr@txfxkeSxn	13.213503595831913	6	1011	gr@txf	5.669925001442312	xkeSxn	1.0062935185719375	1
gratis	gr@txs	16.15783498552104	5	1007	gr@tx	6.4746397895382986	s	1.092054553360531	0
gratitude	gr@txtud	13.693500037191235	5	1007	gr@tx	6.4746397895382986	tud	1.0585323808886111	0
gravel	gr@vxl	13.35913072977431	5	1003	gr@vx	9.744833837499547	l	0.9940420250727062	0
gravitational	gr@vxteSxnxl	14.981676165574747	7	1008	gr@vxte	5.42235288220597	Sxnxl	1.0	1
gravitate	gr@vxtet	15.647374463606578	7	1008	gr@vxte	5.42235288220597	t	1.0605605955934554	-1
gravity	gr@vxti	13.032303651633148	6	1006	gr@vxt	10.258566033889933	i	1.0032128889325593	0
gremlin	grEmlxn	15.336767378696216	2	931	gr	3.980314959460914	Emlxn	2.0	0
gringo	grINgo	13.85540804346834	3	955	grI	7.496417699133201	Ngo	3.4036774610288023	0
grid	grId	12.01090326236031	3	959	grI	7.496417699133201	d	1.079585068430471	0
gridiron	grIdYRn	13.974639773797167	4	959	grId	-0.0	YRn	-0.0	1
gridlock	grIdlak	12.89974107146929	6	965	grIdla	9.008428622070582	k	1.3912178946203648	-1
gridlocked	grIdlakt	16.031795436311036	7	965	grIdlak	10.84470576441194	t	1.0605605955934554	-1
griffon	grIfxn	5.069455859071372	3	955	grI	7.496417699133201	fxn	2.2018387305144014	0
grille	grIl	10.799514598221542	3	958	grI	7.496417699133201	l	0.9940420250727062	0
grilled	grIld	13.35573693204243	4	958	grIl	10.653520059357678	d	1.079585068430471	-1
grilling	grIlxN	13.364605808643532	4	958	grIl	10.653520059357678	xN	0.9624932115292415	-1
grim	grIm	13.488720751811458	3	959	grI	7.496417699133201	m	1.7455451971598461	0
grimly	grImli	13.918693128333524	4	959	grIm	9.537218400538597	li	0.6292602089866118	1
grimace	grImxs	15.717173089338964	5	963	grImx	9.489847960439299	s	1.092054553360531	0
grimacing	grImxsxN	18.911109077949263	6	963	grImxs	10.46862404291802	xN	0.9624932115292415	-1
grin	grIn	10.376741629140382	3	958	grI	7.496417699133201	n	1.1012776238799646	0
grinch	grInC	12.64495349921944	4	958	grIn	8.751023522227735	C	2.09091260108425	-1
grinning	grInxN	15.986484125783448	4	958	grIn	8.751023522227735	xN	0.9624932115292415	-1
grip	grIp	11.42139220306796	3	957	grI	7.496417699133201	p	2.0320961144702685	0
gripping	grIpxN	14.47878109082506	4	957	grIp	10.46862404291802	xN	0.9624932115292415	0
grist	grIst	16.45064881558999	4	957	grIs	9.684133860234477	t	1.0605605955934554	0
gristle	grIsxl	18.324714179312238	4	957	grIs	9.684133860234477	xl	0.7953872451514575	0
grit	grIt	14.894687322806128	3	957	grI	7.496417699133201	t	1.0605605955934554	0
gritty	grIti	16.010315161897044	4	957	grIt	10.258566033889933	i	1.0032128889325593	1
grizzly	grIzli	14.27026635955308	4	957	grIz	5.768609200269299	li	0.6292602089866118	1
grizzled	grIzxld	16.353050250289563	4	957	grIz	5.768609200269299	xld	0.5	0
groin	grOn	14.692144572448765	2	931	gr	3.980314959460914	On	1.3333333333333333	0
grudge	grVJ	12.34235978250104	3	945	grV	6.957633427920519	J	1.5428848352961373	0
grudging	grVJxN	15.642053476343005	4	945	grVJ	10.46862404291802	xN	0.9624932115292415	0
grub	grVb	12.137770732603906	3	945	grV	6.957633427920519	b	2.409712187560232	0
grubby	grVbi	17.476361533994687	4	945	grVb	10.258566033889933	i	1.0032128889325593	1
gruff	grVf	17.798478165869188	3	943	grV	6.957633427920519	f	2.307239489732607	0
grumble	grVmbxl	15.566977430749871	6	953	grVmbx	9.744833837499547	l	0.9940420250727062	0
grumbling	grVmbxlxN	15.499691447780688	7	953	grVmbxl	10.46862404291802	xN	0.9624932115292415	0
grump	grVmp	15.655627143178823	4	949	grVm	7.960001932068081	p	2.0320961144702685	-1
grumpy	grVmpi	16.408126695013102	5	949	grVmp	10.258566033889933	i	1.0032128889325593	0
grunge	grVnJ	16.45313732275631	4	948	grVn	9.139666996024332	J	1.5428848352961373	-1
grungy	grVnJi	16.768876798916097	5	948	grVnJ	10.258566033889933	i	1.0032128889325593	-1
grunt	grVnt	14.07127143829146	4	946	grVn	9.139666996024332	t	1.0605605955934554	0
grouch	grWC	13.716908452087962	3	950	grW	9.27820264097206	C	2.09091260108425	0
grouchy	grWCi	18.662025099058944	4	950	grWC	10.258566033889933	i	1.0032128889325593	1
growl	grWl	14.167607449190244	3	948	grW	9.27820264097206	l	0.9940420250727062	0
ground	grWnd	10.145936500755207	4	970	grWn	10.838416075797337	d	1.079585068430471	0
grounder	grWndR	14.421921394179597	5	970	grWnd	4.471012810938663	R	1.101986173826359	-1
groundbreaking	grWndbrekxN	14.457986918562579	5	970	grWnd	4.471012810938663	brekxN	2.0	-1
groundhog	grWndhag	15.693959344145949	5	970	grWnd	4.471012810938663	hag	1.792481250360578	1
groundless	grWndlxs	17.719819470186273	5	970	grWnd	4.471012810938663	lxs	1.2627951807096793	1
groundskeeper	grWndskipR	16.609853864516705	6	972	grWnds	2.084962500721156	kipR	2.021547169490828	-1
groundswell	grWndswEl	14.305190544756439	6	972	grWnds	2.084962500721156	wEl	1.3333333333333333	-1
groundwork	grWndwRk	14.51734325854177	6	972	grWndw	2.453445297804259	Rk	1.0974937501201927	1
groundwater	grWndwctR	15.416142588232763	6	972	grWndw	2.453445297804259	ctR	1.6784634845557522	-1
grounding	grWndxN	14.657138360630745	6	972	grWndx	10.210749421650135	N	1.1574905606986845	0
grounded	grWndxd	13.250785454438269	6	972	grWndx	10.210749421650135	d	1.079585068430471	-1
grouse	grWs	13.598613821886909	3	950	grW	9.27820264097206	s	1.092054553360531	0
grousing	grWsxN	17.245151520934932	4	950	grWs	10.46862404291802	xN	0.9624932115292415	-1
grout	grWt	16.212982300125944	3	948	grW	9.27820264097206	t	1.0605605955934554	-1
grime	grYm	11.64557506156217	3	941	grY	8.036872049058635	m	1.7455451971598461	0
grimy	grYmi	16.905198789714106	4	941	grYm	10.258566033889933	i	1.0032128889325593	1
grind	grYnd	13.59053936300184	4	947	grYn	10.838416075797337	d	1.079585068430471	0
grinder	grYndR	10.13175663295528	5	947	grYnd	8.360862041101642	R	1.101986173826359	1
grindstone	grYndston	20.220048618184748	5	947	grYnd	8.360862041101642	ston	1.746262121852214	1
grinding	grYndxN	14.668022305015196	5	947	grYnd	8.360862041101642	xN	0.9624932115292415	-1
gripe	grYp	15.358776875739602	3	941	grY	8.036872049058635	p	2.0320961144702685	0
griping	grYpxN	15.780358579587094	4	941	grYp	10.46862404291802	xN	0.9624932115292415	-1
grog	grag	18.564079746446684	3	937	gra	3.8400425167749503	g	2.4783597966834456	0
groggy	gragi	17.010938714871635	4	937	grag	10.258566033889933	i	1.0032128889325593	1
grotto	grato	12.88048156992726	3	935	gra	3.8400425167749503	to	1.3531064108280395	0
grovel	gravxl	17.67478200730535	3	935	gra	3.8400425167749503	vxl	2.54311887335987	0
gray	gre	11.04381398870553	2	972	gr	3.980314959460914	e	1.7211587598463478	-1
gracious	greSxs	13.796500366340412	5	981	greSx	9.489847960439299	s	1.092054553360531	1
graciously	greSxsli	14.21257881061278	6	981	greSxs	8.601277158861887	li	0.6292602089866118	1
graciousness	greSxsnxs	16.726745087616983	6	981	greSxs	8.601277158861887	nxs	1.0799549887742788	1
grade	gred	11.840739190607197	3	977	gre	8.329154137196273	d	1.079585068430471	0
grader	gredR	8.955840474723885	4	977	gred	6.555730869928861	R	1.101986173826359	-1
gradient	gredixnt	10.151060921210473	4	977	gred	6.555730869928861	ixnt	1.2641604167868594	0
grading	gredxN	16.1013353346899	5	979	gredx	10.210749421650135	N	1.1574905606986845	-1
graded	gredxd	16.662154659464285	5	979	gredx	10.210749421650135	d	1.079585068430471	-1
greyhound	grehWnd	13.549472107810326	3	972	gre	8.329154137196273	hWnd	2.877443751081734	1
grail	grel	12.797472044674915	3	972	gre	8.329154137196273	l	0.9940420250727062	0
grain	gren	12.07847235605862	3	974	gre	8.329154137196273	n	1.1012776238799646	0
grainy	greni	16.782758684722705	4	974	gren	10.258566033889933	i	1.0032128889325593	-1
grape	grep	11.979992979079906	3	975	gre	8.329154137196273	p	2.0320961144702685	0
grapefruit	grepfrut	13.336015984879575	4	975	grep	1.0	frut	1.292481250360578	1
grapevine	grepvYn	12.366292920308817	4	975	grep	1.0	vYn	2.229715809318649	1
grace	gres	11.87657464112627	3	976	gre	8.329154137196273	s	1.092054553360531	0
graceful	gresfxl	15.545190466429174	6	982	gresfx	9.744833837499547	l	0.9940420250727062	1
gracefully	gresfxli	14.207743109684126	7	982	gresfxl	10.258566033889933	i	1.0032128889325593	1
graceless	greslxs	20.214975737261547	4	976	gres	6.357552004618085	lxs	1.2627951807096793	1
grate	gret	13.736141042917652	3	981	gre	8.329154137196273	t	1.0605605955934554	0
grater	gretR	13.381910450866052	4	981	gret	9.243017852286778	R	1.101986173826359	1
grateful	gretfxl	12.57918769145263	6	987	gretfx	9.744833837499547	l	0.9940420250727062	0
gratefully	gretfxli	16.13631587980675	7	987	gretfxl	10.258566033889933	i	1.0032128889325593	1
greatly	gretli	12.49236182765657	4	981	gret	9.243017852286778	li	0.6292602089866118	1
greatness	gretnxs	13.061907551810622	4	981	gret	9.243017852286778	nxs	1.0799549887742788	1
grating	gretxN	16.14729090208402	5	984	gretx	8.920449615394965	N	1.1574905606986845	0
grated	gretxd	14.943446835168666	5	984	gretx	8.920449615394965	d	1.079585068430471	-1
greatest	gretxst	8.604114479802378	5	984	gretx	8.920449615394965	st	1.071565497825257	-1
grave	grev	10.880306427702129	3	979	gre	8.329154137196273	v	1.3634259194397313	0
gravy	grevi	13.866727615255693	4	979	grev	7.520296663322695	i	1.0032128889325593	0
gravely	grevli	15.332415184765235	4	979	grev	7.520296663322695	li	0.6292602089866118	1
graveside	grevsYd	18.373706596030228	5	981	grevs	3.2297158093186487	Yd	1.3937171862623634	-1
gravestone	grevston	16.172249237465337	5	981	grevs	3.2297158093186487	ton	1.688721875540867	1
graven	grevxn	18.247335198672975	4	979	grev	7.520296663322695	xn	1.0365940750587523	0
graveyard	grevyard	12.846367044416404	4	979	grev	7.520296663322695	yard	2.237713010238787	1
graying	grexN	15.98496795505727	4	974	grex	8.262798636421087	N	1.1574905606986845	-1
grayish	grexS	17.630296479695975	4	974	grex	8.262798636421087	S	1.6618195611954374	-1
graze	grez	15.78190458556816	3	975	gre	8.329154137196273	z	1.012959327233049	0
grazed	grezd	14.251879463336978	4	975	grez	10.653520059357678	d	1.079585068430471	-1
grazing	grezxN	14.141201587256102	4	975	grez	10.653520059357678	xN	0.9624932115292415	-1
greed	grid	12.69594833637728	3	957	gri	9.184908804368282	d	1.079585068430471	0
greedy	gridi	14.863428830972545	4	957	grid	7.842415394296015	i	1.0032128889325593	1
greedily	gridxli	14.589242141884787	4	957	grid	7.842415394296015	xli	0.7248819767777281	1
grief	grif	12.193644598480983	3	954	gri	9.184908804368282	f	2.307239489732607	0
green	grin	9.940963701189617	3	961	gri	9.184908804368282	n	1.1012776238799646	0
greenery	grinRi	14.983526003564595	4	961	grin	6.938325275776753	Ri	1.0680074358518958	1
greenhouse	grinhWs	12.341634135144453	4	961	grin	6.938325275776753	hWs	1.8738050994603945	1
greenly	grinli	14.574737811489635	4	961	grin	6.938325275776753	li	0.6292602089866118	-1
greenness	grinnxs	21.416133660065167	4	961	grin	6.938325275776753	nxs	1.0799549887742788	1
greening	grinxN	16.408887488036047	5	963	grinx	8.262798636421087	N	1.1574905606986845	-1
greenish	grinxS	16.243645456172917	5	963	grinx	8.262798636421087	S	1.6618195611954374	1
grease	gris	14.449490616399709	3	958	gri	9.184908804368282	s	1.092054553360531	0
greaser	grisR	13.595577379925619	4	958	gris	10.54325701247948	R	1.101986173826359	1
greasy	grisi	16.11852599933388	4	958	gris	10.54325701247948	i	1.0032128889325593	1
greased	grist	16.01335139441101	4	958	gris	10.54325701247948	t	1.0605605955934554	-1
greet	grit	13.976895303027067	3	956	gri	9.184908804368282	t	1.0605605955934554	0
greeting	gritxN	12.715125493036345	4	956	grit	10.46862404291802	xN	0.9624932115292415	0
grieve	griv	14.414149601577005	3	960	gri	9.184908804368282	v	1.3634259194397313	0
grieved	grivd	15.61045857741586	4	960	griv	10.838416075797337	d	1.079585068430471	-1
grieving	grivxN	13.937498967237	5	964	grivx	8.067404581629066	N	1.1574905606986845	-1
grievance	grivxns	12.947700278125597	5	964	grivx	8.067404581629066	ns	1.1477586600599694	1
grievous	grivxs	16.069859063457976	5	966	grivx	8.067404581629066	s	1.092054553360531	1
grievously	grivxsli	16.06827218546175	6	966	grivxs	9.537218400538597	li	0.6292602089866118	1
grow	gro	11.150064168689873	2	948	gr	3.980314959460914	o	1.5492243029199149	0
grower	groR	11.119764144030793	3	948	gro	8.403749319656663	R	1.101986173826359	1
growth	groT	9.83068406600637	3	948	gro	8.403749319656663	T	1.8893257444501146	1
growling	grolxN	15.528535494774582	3	948	gro	8.403749319656663	lxN	1.4800589714739014	-1
groan	gron	14.421470691540813	3	950	gro	8.403749319656663	n	1.1012776238799646	0
groaning	gronxN	16.320556621284133	4	950	gron	10.46862404291802	xN	0.9624932115292415	-1
grope	grop	17.14428965662055	3	950	gro	8.403749319656663	p	2.0320961144702685	0
groping	gropxN	15.699918571003844	4	950	grop	10.46862404291802	xN	0.9624932115292415	-1
gross	gros	12.816366307431611	3	953	gro	8.403749319656663	s	1.092054553360531	0
grocer	grosR	13.581874626944	4	955	gros	6.68790587989172	R	1.101986173826359	0
grocery	grosRi	11.857612988228233	5	955	grosR	10.258566033889933	i	1.0032128889325593	1
grosbeak	grosbik	7.54787354103507	4	953	gros	6.68790587989172	bik	1.5849625007211563	-1
grossly	grosli	15.44129691868019	4	953	gros	6.68790587989172	li	0.6292602089866118	1
grotesque	grotEsk	16.184126612911296	6	956	grotEs	9.008428622070582	k	1.3912178946203648	0
grotesquely	grotEskli	16.112849973568988	7	956	grotEsk	9.537218400538597	li	0.6292602089866118	1
grove	grov	10.181284206508955	3	948	gro	8.403749319656663	v	1.3634259194397313	0
growing	groxN	10.933861832218257	3	948	gro	8.403749319656663	xN	0.9624932115292415	-1
groom	grum	12.597252365350982	3	949	gru	6.913265008924322	m	1.7455451971598461	0
groomer	grumR	14.880743566289972	4	949	grum	10.611179785950641	R	1.101986173826359	-1
groomed	grumd	15.628009959506425	4	949	grum	10.611179785950641	d	1.079585068430471	-1
grooming	grumxN	15.005509258974413	4	949	grum	10.611179785950641	xN	0.9624932115292415	-1
group	grup	7.5076515591263195	3	950	gru	6.913265008924322	p	2.0320961144702685	0
grouper	grupR	13.534619981748365	4	950	grup	10.524598770089113	R	1.101986173826359	-1
groupie	grupi	13.203210149602276	4	950	grup	10.524598770089113	i	1.0032128889325593	1
grouped	grupt	15.464890203927322	4	950	grup	10.524598770089113	t	1.0605605955934554	-1
grouping	grupxN	13.10708298706197	4	950	grup	10.524598770089113	xN	0.9624932115292415	0
gruesome	grusxm	14.90681958828616	3	945	gru	6.913265008924322	sxm	1.3712445795587003	0
groove	gruv	12.769577465291725	3	947	gru	6.913265008924322	v	1.3634259194397313	0
groovy	gruvi	17.055470479393616	4	947	gruv	10.258566033889933	i	1.0032128889325593	1
gruel	gruxl	11.78908694506979	4	949	grux	9.744833837499547	l	0.9940420250727062	0
grueling	gruxlxN	13.785817455180524	5	949	gruxl	10.46862404291802	xN	0.9624932115292415	-1
graffiti	grxfiti	12.881348385305225	3	938	grx	-0.0	fiti	1.5849625007211563	0
gregarious	grxgErixs	16.558850473337323	3	938	grx	-0.0	gErixs	1.5849625007211563	0
grammatical	grxm@txkxl	14.834939869701655	3	938	grx	-0.0	m@txkxl	1.5849625007211563	1
grenade	grxned	10.87388048869453	4	940	grxn	2.792481250360578	ed	1.462421480746137	0
granola	grxnolV	12.458555749845893	4	940	grxn	2.792481250360578	olV	2.723308333814104	-1
gratuity	grxtuxti	14.159076508320883	7	946	grxtuxt	8.59465168572641	i	1.0032128889325593	0
gratuitous	grxtuxtxs	15.68291726075919	7	946	grxtuxt	8.59465168572641	xs	0.890067366410118	1
goo	gu	12.47311106435767	1	711	g	6.012388066763157	u	1.5716528886527223	0
gubernatorial	gubRnxtcrixl	13.168209430010602	2	711	gu	6.83966343093581	bRnxtcrixl	3.0	0
goof	guf	15.330718083156833	2	713	gu	6.83966343093581	f	2.307239489732607	0
goofy	gufi	15.298716345112963	3	713	guf	10.258566033889933	i	1.0032128889325593	1
gooey	gui	16.31818069598758	2	711	gu	6.83966343093581	i	1.0032128889325593	1
ghoul	gul	17.62917855470105	2	714	gu	6.83966343093581	l	0.9940420250727062	0
goulash	gulaS	17.123486550401367	3	714	gul	3.3219280948873626	aS	1.3813781191217036	0
ghoulish	gulxS	16.154075424581514	3	714	gul	3.3219280948873626	xS	0.9149604009193641	1
goon	gun	14.455314483029602	2	711	gu	6.83966343093581	n	1.1012776238799646	0
goop	gup	18.13642698564443	2	711	gu	6.83966343093581	p	2.0320961144702685	-1
guru	guru	11.43552713854374	2	711	gu	6.83966343093581	ru	2.660964047443681	0
goose	gus	12.625105248068282	2	713	gu	6.83966343093581	s	1.092054553360531	0
gooseberry	gusbEri	15.890713745147647	3	713	gus	2.321928094887362	bEri	1.0	1
guacamole	gwakxmoli	17.13035463407771	3	706	gwa	1.160964047443681	kxmoli	1.0	-1
guanine	gwanin	20.66317702823713	4	708	gwan	6.040741719046837	in	0.9777170456512245	-1
guano	gwano	14.73344753747827	4	708	gwan	6.040741719046837	o	1.5492243029199149	0
guava	gwavV	18.366623772784358	3	706	gwa	1.160964047443681	vV	2.7258713240159222	0
guffaw	gxfc	16.94850366455316	2	708	gx	0.3333333333333333	fc	1.5849625007211563	0
galactic	gxl@ktxk	15.992765740359374	3	713	gxl	1.8732644428491632	@ktxk	1.160964047443681	0
goliath	gxlYxT	14.41165876444661	3	713	gxl	1.8732644428491632	YxT	2.321928094887362	0
galosh	gxlaS	16.93532487509249	3	713	gxl	1.8732644428491632	aS	1.3813781191217036	0
galore	gxlcr	11.30220200398684	3	713	gxl	1.8732644428491632	cr	1.1879867857320183	0
galena	gxlinV	20.85496118998831	3	713	gxl	1.8732644428491632	inV	3.3097528028789913	-1
gestapo	gxstapo	15.036012080628062	2	708	gx	0.3333333333333333	stapo	1.5849625007211563	-1
guitar	gxtar	10.171537458798127	2	708	gx	0.3333333333333333	tar	1.792481250360578	0
gazelle	gxzEl	11.178701668088708	4	712	gxzE	10.294769800955743	l	0.9940420250727062	0
gazette	gxzEt	9.398844129364278	4	712	gxzE	10.294769800955743	t	1.0605605955934554	0
gulag	gyul@g	13.708380004913854	1	698	g	6.012388066763157	yul@g	2.8073549220576046	-1
hatch	h@C	12.53873305794056	2	1057	h@	7.051573580612441	C	2.09091260108425	0
hatchery	h@CRi	16.080759371441907	3	1057	h@C	6.858674931812335	Ri	1.0680074358518958	1
hatchback	h@Cb@k	11.61964346175086	3	1057	h@C	6.858674931812335	b@k	1.777207346067955	1
hatched	h@Ct	13.735984186172685	3	1057	h@C	6.858674931812335	t	1.0605605955934554	-1
hatching	h@CxN	16.56864118650407	4	1059	h@Cx	10.213894265957435	N	1.1574905606986845	0
hatchet	h@Cxt	15.400439276970083	4	1059	h@Cx	10.213894265957435	t	1.0605605955934554	0
hajj	h@J	13.626300961885228	2	1051	h@	7.051573580612441	J	1.5428848352961373	-1
hang	h@N	11.791809736154608	2	1063	h@	7.051573580612441	N	1.1574905606986845	0
hanger	h@NR	12.086946574097981	3	1063	h@N	7.922932221299338	R	1.101986173826359	1
hangout	h@NWt	11.409028927582339	3	1063	h@N	7.922932221299338	Wt	2.2965506707338883	0
hanged	h@Nd	13.993779029795787	3	1063	h@N	7.922932221299338	d	1.079585068430471	-1
hank	h@Nk	12.79361947614779	3	1068	h@N	7.922932221299338	k	1.3912178946203648	0
hanker	h@NkR	20.226930526348426	4	1071	h@Nk	10.392532636513248	R	1.101986173826359	-1
handkerchief	h@NkRCxf	12.879088596139464	5	1071	h@NkR	5.73431202145901	Cxf	2.292481250360578	1
hankering	h@NkRxN	18.24447592043168	5	1071	h@NkR	5.73431202145901	xN	0.9624932115292415	0
hanky	h@Nki	17.407058648378424	4	1068	h@Nk	10.392532636513248	i	1.0032128889325593	1
hangman	h@Nmxn	17.107046513013824	3	1063	h@N	7.922932221299338	mxn	1.9368527221176721	1
hangover	h@NovR	12.698959256605427	3	1063	h@N	7.922932221299338	ovR	2.3432775214771864	0
hanging	h@NxN	11.477746501713279	3	1063	h@N	7.922932221299338	xN	0.9624932115292415	0
hash	h@S	14.134139155314076	2	1051	h@	7.051573580612441	S	1.6618195611954374	0
haberdashery	h@bRd@SRi	19.9644880870103	3	1056	h@b	-0.0	Rd@SRi	-0.0	1
habit	h@bxt	10.3959709567911	4	1064	h@bx	10.84470576441194	t	1.0605605955934554	0
habitat	h@bxt@t	11.654004819370632	5	1064	h@bxt	4.913260203257754	@t	1.792481250360578	0
habitation	h@bxteSxn	16.129064497926993	5	1064	h@bxt	4.913260203257754	eSxn	0.9497185851561727	1
habitable	h@bxtxbxl	14.663059439373159	5	1064	h@bxt	4.913260203257754	xbxl	0.7971950516535716	1
haddock	h@dxk	13.5045822477682	2	1051	h@	7.051573580612441	dxk	2.6427011094311244	0
half	h@f	10.722727491699107	2	1056	h@	7.051573580612441	f	2.307239489732607	0
halfback	h@fb@k	14.945483101849353	3	1056	h@f	6.700697869034864	b@k	1.777207346067955	1
haft	h@ft	8.710806433699352	3	1058	h@f	6.700697869034864	t	1.0605605955934554	0
halftime	h@ftYm	14.162013149936787	4	1058	h@ft	3.1699250014423126	Ym	1.0188805557158125	-1
halfway	h@fwe	13.086443129480456	3	1056	h@f	6.700697869034864	we	1.8140808367981025	0
hag	h@g	14.170808607031088	2	1055	h@	7.051573580612441	g	2.4783597966834456	0
haggard	h@gRd	14.489268827767676	3	1055	h@g	4.643856189774724	Rd	0.8935940001153849	1
haggle	h@gxl	16.761451902580948	4	1059	h@gx	9.744833837499547	l	0.9940420250727062	0
haggling	h@gxlxN	16.394121860589028	5	1059	h@gxl	10.46862404291802	xN	0.9624932115292415	-1
hack	h@k	13.030526859299515	2	1057	h@	7.051573580612441	k	1.3912178946203648	0
hacker	h@kR	12.75237770639017	3	1057	h@k	7.526695260925247	R	1.101986173826359	-1
hackney	h@kni	12.346571636845475	4	1061	h@kn	10.258566033889933	i	1.0032128889325593	0
hackneyed	h@knid	16.35507659977453	5	1061	h@kni	10.838416075797337	d	1.079585068430471	1
hacksaw	h@ksc	17.227935222827988	3	1057	h@k	7.526695260925247	sc	1.0566416671474375	1
hacking	h@kxN	13.678680366256225	3	1057	h@k	7.526695260925247	xN	0.9624932115292415	-1
hallowed	h@lod	16.302606890948976	3	1057	h@l	1.5	od	1.113361324451065	-1
halcyon	h@lsixn	17.622107148680666	3	1057	h@l	1.5	sixn	1.0	0
halogen	h@lxJxn	11.289090061503527	4	1061	h@lx	1.2267226489021297	Jxn	1.7251186503524338	-1
halibut	h@lxbxt	10.125145010335407	4	1061	h@lx	1.2267226489021297	bxt	2.4972843654432246	0
hallelujah	h@lxluyV	15.060031999160259	4	1061	h@lx	1.2267226489021297	luyV	2.0	0
jalapeno	h@lxpinyo	14.180643532933713	4	1061	h@lx	1.2267226489021297	pinyo	2.0	-1
ham	h@m	12.468848732807876	2	1063	h@	7.051573580612441	m	1.7455451971598461	0
hammer	h@mR	12.352002223818621	3	1067	h@m	5.246482714443466	R	1.101986173826359	0
hammered	h@mRd	13.5612263698189	4	1067	h@mR	7.876322737867572	d	1.079585068430471	-1
hammerlock	h@mRlak	20.13908664630672	4	1067	h@mR	7.876322737867572	lak	1.5428491035332246	-1
hammering	h@mRxN	14.33296447640138	4	1067	h@mR	7.876322737867572	xN	0.9624932115292415	-1
hamburger	h@mbRgR	12.084332849091373	3	1063	h@m	5.246482714443466	bRgR	1.792481250360578	1
hamlet	h@mlxt	12.907201580596018	3	1063	h@m	5.246482714443466	lxt	1.1733212004199807	0
hamper	h@mpR	14.855942073152239	4	1067	h@mp	10.526499239136566	R	1.101986173826359	0
hampered	h@mpRd	14.379188471269588	5	1067	h@mpR	10.838416075797337	d	1.079585068430471	-1
hamster	h@mstR	14.254870069075066	5	1067	h@mst	5.263249619568283	R	1.101986173826359	0
hamstring	h@mstrIN	16.768481819154484	5	1067	h@mst	5.263249619568283	rIN	1.0	1
hammock	h@mxk	13.058036622794463	3	1063	h@m	5.246482714443466	xk	0.7577238637019235	0
hand	h@nd	8.951202729121864	3	1127	h@n	10.838416075797337	d	1.079585068430471	0
handshake	h@ndSek	12.309464090747174	6	1133	h@ndSe	9.008428622070582	k	1.3912178946203648	1
handshaking	h@ndSekxN	14.805743273617162	7	1133	h@ndSek	10.46862404291802	xN	0.9624932115292415	-1
handout	h@ndWt	13.73434239285246	4	1127	h@nd	3.0965983679060076	Wt	2.2965506707338883	0
handbag	h@ndb@g	12.554401087501068	5	1131	h@ndb	2.660964047443681	@g	1.5	1
handbill	h@ndbIl	18.942436378811745	5	1131	h@ndb	2.660964047443681	Il	1.6643856189774724	1
handbook	h@ndbUk	11.597937298149047	5	1131	h@ndb	2.660964047443681	Uk	1.7267226489021295	1
handball	h@ndbcl	19.15505118166934	5	1131	h@ndb	2.660964047443681	cl	1.4813781191217037	1
handful	h@ndfUl	14.174392486586992	4	1127	h@nd	3.0965983679060076	fUl	1.6643856189774724	1
handgun	h@ndgVn	11.834497058921572	4	1127	h@nd	3.0965983679060076	gVn	1.5	1
handhold	h@ndhold	18.57419619028602	4	1127	h@nd	3.0965983679060076	hold	2.3729632740824185	1
handy	h@ndi	13.58470450332666	4	1134	h@nd	3.0965983679060076	i	1.0032128889325593	1
handicap	h@ndik@p	14.711006595889609	7	1146	h@ndik@	7.960001932068081	p	2.0320961144702685	0
handicapper	h@ndik@pR	16.718651240845336	8	1146	h@ndik@p	10.613276348822174	R	1.101986173826359	-1
handicapped	h@ndik@pt	14.0706203853008	8	1146	h@ndik@p	10.613276348822174	t	1.0605605955934554	-1
handicapping	h@ndik@pxN	16.55139100430107	8	1146	h@ndik@p	10.613276348822174	xN	0.9624932115292415	-1
handyman	h@ndim@n	13.538166203878045	5	1134	h@ndi	4.253897320099348	m@n	1.328690331418478	1
handiwork	h@ndiwRk	10.596001716201114	5	1134	h@ndi	4.253897320099348	wRk	1.8639098217891499	1
handcuff	h@ndkVf	14.287848897412069	6	1136	h@ndkV	6.794415866350106	f	2.307239489732607	0
handcuffed	h@ndkVft	14.457279344613129	7	1136	h@ndkVf	10.84470576441194	t	1.0605605955934554	-1
handclasp	h@ndkl@sp	13.239468324595672	5	1132	h@ndk	-0.0	l@sp	-0.0	-1
handcraft	h@ndkr@ft	19.85496118998831	8	1140	h@ndkr@f	10.84470576441194	t	1.0605605955934554	-1
handcrafted	h@ndkr@ftxd	14.22537697547652	9	1140	h@ndkr@ft	8.271463027904375	xd	0.372221294306821	-1
handler	h@ndlR	12.08924312093726	5	1129	h@ndl	10.497561641027293	R	1.101986173826359	1
handling	h@ndlxN	11.234238961046065	5	1129	h@ndl	10.497561641027293	xN	0.9624932115292415	-1
handmade	h@ndmed	15.35229514920811	4	1127	h@nd	3.0965983679060076	med	3.0	1
