word	phones	word_info	u-point	u-point_mass	prefix	prefix_info	suffix	suffix_info	morpheme_count
form	fcrm	5.90959929068768	3	1484	fcr	6.3952445295907605	m	1.741999788885468	0
formaldehyde	fcrm@ldxhYd	7.976113447557197	6	1489	fcrm@l	2.5	dxhYd	1.0	0
formality	fcrm@lxti	10.086426279665652	6	1489	fcrm@l	2.5	xti	0.6981203125901446	1
format	fcrm@t	7.644845839782504	5	1487	fcrm@	10.843135911111348	t	1.0589451792400202	0
former	fcrmR	6.551824495484871	4	1486	fcrm	7.693923741192055	R	1.0987519712878187	0
formerly	fcrmRli	8.317608081399765	5	1486	fcrmR	9.535275376620804	li	0.6292405378534742	1
formed	fcrmd	6.559734369418589	4	1484	fcrm	7.693923741192055	d	1.0782899628472473	-1
formation	fcrmeSxn	7.056064776603279	4	1484	fcrm	7.693923741192055	eSxn	0.9497185851561727	1
foremost	fcrmost	9.968956403432816	4	1484	fcrm	7.693923741192055	ost	1.5974937501201927	0
forming	fcrmxN	7.45417024873524	5	1493	fcrmx	7.480125118279296	N	1.1580395489056459	-1
formidable	fcrmxdxbxl	9.587475621832823	5	1493	fcrmx	7.480125118279296	dxbxl	1.7267226489021295	0
formic	fcrmxk	16.491931365421834	5	1493	fcrmx	7.480125118279296	k	1.389232030394151	0
formal	fcrmxl	8.776455898557007	5	1497	fcrmx	7.480125118279296	l	0.9933501369082647	1
formalize	fcrmxlYz	10.330929455246286	7	1501	fcrmxlY	7.94251450533924	z	1.0124623526393457	1
formalized	fcrmxlYzd	11.294087668084563	8	1501	fcrmxlYz	10.835260918627489	d	1.0782899628472473	-1
formally	fcrmxli	8.447151625064919	6	1497	fcrmxl	10.25266543245025	i	1.0037427799968084	1
foreman	fcrmxn	6.0360968880463695	5	1493	fcrmx	7.480125118279296	n	1.1019361665300267	1
formative	fcrmxtxv	11.469553163746639	5	1493	fcrmx	7.480125118279296	txv	1.162052206009616	1
formulary	fcrmyxlEri	9.935079978966252	7	1502	fcrmyxl	6.329551981736831	Eri	0.7107053573145612	-1
formula	fcrmyxlV	7.307285388236858	7	1502	fcrmyxl	6.329551981736831	V	1.2586114919669429	0
formulation	fcrmyxleSxn	9.591201307417471	8	1506	fcrmyxle	8.295928722690684	Sxn	1.0258451301009608	1
formulate	fcrmyxlet	10.765873596995984	8	1508	fcrmyxle	8.295928722690684	t	1.0589451792400202	1
formulated	fcrmyxletxd	9.725239804297575	9	1508	fcrmyxlet	8.271463027904375	xd	0.3670919658255228	-1
formulaic	fcrmyxlexk	10.058115579014098	8	1506	fcrmyxle	8.295928722690684	xk	0.7753453489042937	1
foreperson	fcrpRsxn	11.62760675922187	4	1462	fcrp	1.5	Rsxn	1.0	-1
foreplay	fcrple	10.036324248739826	4	1462	fcrp	1.5	le	1.146240625180289	1
force	fcrs	4.1850567801894725	3	1477	fcr	6.3952445295907605	s	1.0902453786971327	0
forceps	fcrsEps	10.825623159586758	4	1477	fcrs	4.976778822382949	Eps	2.584962500721156	0
foresight	fcrsYt	9.304787501629624	4	1477	fcrs	4.976778822382949	Yt	1.1861635755840756	1
forsake	fcrsek	8.40234557388081	5	1481	fcrse	9.008428622070582	k	1.389232030394151	0
forsaken	fcrsekxn	7.861618982270886	6	1481	fcrsek	6.584962500721156	xn	1.0426874344412644	0
forceful	fcrsfxl	9.387618634252185	6	1483	fcrsfx	9.73809225962049	l	0.9933501369082647	1
forcefully	fcrsfxli	7.04740173109764	7	1483	fcrsfxl	10.25266543245025	i	1.0037427799968084	1
foresee	fcrsi	10.059875489536504	4	1479	fcrs	4.976778822382949	i	1.0037427799968084	1
foreseeable	fcrsixbxl	9.462521845536795	5	1479	fcrsi	5.906890595608519	xbxl	0.7971950516535716	1
foursquare	fcrskwEr	8.396772302495188	4	1477	fcrs	4.976778822382949	kwEr	2.584962500721156	1
forced	fcrst	6.717144711372346	4	1479	fcrs	4.976778822382949	t	1.0589451792400202	0
forestall	fcrstcl	11.00589872703448	5	1479	fcrst	3.321928094887362	cl	1.4813781191217037	1
forswear	fcrswEr	1.5849625007211563	4	1477	fcrs	4.976778822382949	wEr	1.775937201418127	0
forcing	fcrsxN	8.11901840757118	5	1481	fcrsx	8.847471373987073	N	1.1580395489056459	-1
forcibly	fcrsxbli	8.861730949761823	6	1483	fcrsxb	9.0313761913406	li	0.6292405378534742	1
forcible	fcrsxbxl	11.12451641168456	6	1483	fcrsxb	9.0313761913406	xl	0.7997765412331035	1
foursome	fcrsxm	9.131798533004902	5	1481	fcrsx	8.847471373987073	m	1.741999788885468	1
fort	fcrt	7.462702932042219	3	1473	fcr	6.3952445295907605	t	1.0589451792400202	0
foretell	fcrtEl	10.60523282993774	4	1473	fcrt	4.453633075379973	El	1.2240601562950721	1
forte	fcrte	7.158212818684788	4	1473	fcrt	4.453633075379973	e	1.717206021757978	0
forty	fcrti	7.874222512773145	4	1476	fcrt	4.453633075379973	i	1.0037427799968084	1
fourteen	fcrtin	8.014397741023107	5	1478	fcrti	9.4655664048094	n	1.1019361665300267	1
fourteenth	fcrtinT	12.843323860544018	6	1478	fcrtin	6.339850002884625	T	1.9126507536408568	1
fortnight	fcrtnYt	10.901028672498086	4	1473	fcrt	4.453633075379973	nYt	2.7429395634986267	1
fortress	fcrtrxs	8.92800059566787	4	1473	fcrt	4.453633075379973	rxs	1.7941338805491367	0
fortuitous	fcrtuxtxs	9.963175292593071	4	1473	fcrt	4.453633075379973	uxtxs	1.292481250360578	0
fortify	fcrtxfY	10.559443345186907	6	1482	fcrtxf	5.669925001442312	Y	1.4706645257033515	0
fortified	fcrtxfYd	8.500024568206094	7	1482	fcrtxfY	10.835260918627489	d	1.0782899628472473	-1
fortification	fcrtxfxkeSxn	6.308167970026092	6	1480	fcrtxf	5.669925001442312	xkeSxn	1.0062935185719375	1
fortitude	fcrtxtud	7.35925553019027	5	1477	fcrtx	3.4594316186372978	tud	1.0585323808886111	0
forward	fcrwRd	4.539070265299302	5	1467	fcrwR	10.835260918627489	d	1.0782899628472473	0
forwarding	fcrwRdxN	10.044348736762652	6	1467	fcrwRd	10.46862404291802	xN	0.9608545890204996	0
forewoman	fcrwumxn	5.859043146337511	4	1463	fcrw	1.0	umxn	0.7924812503605781	1
forage	fcrxJ	10.502766357127701	4	1471	fcrx	8.33519110852023	J	1.5402271889897194	0
foraging	fcrxJxN	6.232540995539637	5	1471	fcrxJ	10.46862404291802	xN	0.9608545890204996	-1
forum	fcrxm	7.183373777143628	4	1469	fcrx	8.33519110852023	m	1.741999788885468	0
foreign	fcrxn	6.843518901960097	4	1471	fcrx	8.33519110852023	n	1.1019361665300267	0
foreigner	fcrxnR	8.564596012866927	5	1471	fcrxn	10.522581531254831	R	1.0987519712878187	1
forest	fcrxst	5.928638431306559	5	1477	fcrxs	10.843135911111348	t	1.0589451792400202	0
forester	fcrxstR	7.801631899362895	6	1477	fcrxst	8.23364505158924	R	1.0987519712878187	1
forestry	fcrxstri	9.309311272248255	6	1477	fcrxst	8.23364505158924	ri	0.9031634134442523	1
forested	fcrxstxd	8.113795854944152	6	1477	fcrxst	8.23364505158924	xd	0.3670919658255228	-1
faucet	fcsxt	8.365373696359812	2	1342	fc	7.10376857479247	sxt	1.5980793556946902	0
facial	feSxl	8.421938073349365	2	1254	fe	8.409031831706548	Sxl	1.4643856189774724	1
faith	feT	6.86435128361985	2	1258	fe	8.409031831706548	T	1.9126507536408568	0
faithful	feTfxl	8.701118031430571	5	1267	feTfx	9.73809225962049	l	0.9933501369082647	0
faithfully	feTfxli	8.00116749279609	6	1267	feTfxl	5.626332716225125	i	1.0037427799968084	1
faithfulness	feTfxlnEs	9.444327028952737	6	1267	feTfxl	5.626332716225125	nEs	1.0	1
fable	febxl	7.1744031456266795	4	1260	febx	9.73809225962049	l	0.9933501369082647	0
fabled	febxld	9.397438197595104	5	1260	febxl	10.835260918627489	d	1.0782899628472473	1
fade	fed	7.611468803694323	2	1257	fe	8.409031831706548	d	1.0782899628472473	0
fading	fedxN	8.27450262018127	4	1259	fedx	10.208230750276222	N	1.1580395489056459	-1
faded	fedxd	7.206701334481386	4	1259	fedx	10.208230750276222	d	1.0782899628472473	-1
fake	fek	8.774624707880907	2	1258	fe	8.409031831706548	k	1.389232030394151	0
faker	fekR	12.286152138422588	3	1258	fek	10.611447161761399	R	1.0987519712878187	1
faked	fekt	8.92436745799697	3	1258	fek	10.611447161761399	t	1.0589451792400202	-1
faking	fekxN	9.014065505001124	3	1258	fek	10.611447161761399	xN	0.9608545890204996	-1
fail	fel	7.340586448701109	2	1259	fe	8.409031831706548	l	0.9933501369082647	0
phalanx	fel@Nks	11.425039555040298	3	1259	fel	5.972211865566665	@Nks	2.0	0
failed	feld	6.561346904893639	3	1259	fel	5.972211865566665	d	1.0782899628472473	-1
failing	felxN	7.862724865436864	3	1259	fel	5.972211865566665	xN	0.9608545890204996	0
failure	felyR	6.498716172937128	3	1259	fel	5.972211865566665	yR	1.6666666666666667	1
fame	fem	7.173032707513271	2	1258	fe	8.409031831706548	m	1.741999788885468	0
famed	femd	9.15828634939277	3	1258	fem	10.835260918627489	d	1.0782899628472473	1
famous	femxs	7.017130993911027	4	1262	femx	9.481799431665753	s	1.0902453786971327	1
famously	femxsli	8.120634804694784	5	1262	femxs	9.535275376620804	li	0.6292405378534742	1
feign	fen	11.144867152355111	2	1259	fe	8.409031831706548	n	1.1019361665300267	0
feigned	fend	9.940516173331197	3	1259	fen	10.839198414869418	d	1.0782899628472473	-1
feint	fent	10.244347213682834	3	1262	fen	10.839198414869418	t	1.0589451792400202	0
faintly	fentli	7.11299666466398	4	1262	fent	10.001949709769413	li	0.6292405378534742	1
fainting	fentxN	9.608589296484011	4	1262	fent	10.001949709769413	xN	0.9608545890204996	-1
face	fes	5.8114390702852	2	1259	fe	8.409031831706548	s	1.0902453786971327	0
facedown	fesdWn	7.852152997767255	3	1259	fes	7.917327989661863	dWn	2.122561632259954	-1
faceless	feslxs	10.830859938545984	3	1259	fes	7.917327989661863	lxs	1.2627951807096793	1
faced	fest	7.050652634076345	3	1259	fes	7.917327989661863	t	1.0589451792400202	-1
facing	fesxN	6.439508670049094	3	1259	fes	7.917327989661863	xN	0.9608545890204996	0
fete	fet	10.914518032109664	2	1262	fe	8.409031831706548	t	1.0589451792400202	0
fateful	fetfxl	9.93419313878061	3	1262	fet	5.700439718141092	fxl	0.9971081732156069	1
fated	fetxd	8.082262592722795	4	1268	fetx	10.286676589123989	d	1.0782899628472473	1
fatal	fetxl	8.369171249848936	4	1273	fetx	10.286676589123989	l	0.9933501369082647	1
fatalistic	fetxlIstxk	11.185092660208618	6	1275	fetxlI	5.011183906514228	stxk	1.0733419459849431	1
fatalism	fetxlIzxm	8.66263030995922	6	1275	fetxlI	5.011183906514228	zxm	1.0824802004596819	1
fatally	fetxli	8.756415914628516	5	1273	fetxl	8.567654240906046	i	1.0037427799968084	1
fatalist	fetxlxst	9.644328076158507	5	1273	fetxl	8.567654240906046	xst	0.8602661280083352	1
favor	fevR	6.824105024877761	3	1268	fev	10.522581531254831	R	1.0987519712878187	-1
favored	fevRd	7.124239258626548	4	1268	fevR	10.835260918627489	d	1.0782899628472473	-1
favoring	fevRxN	7.95240334799652	5	1273	fevRx	10.212168246518154	N	1.1580395489056459	-1
favorably	fevRxbli	6.183915578308764	6	1275	fevRxb	9.0313761913406	li	0.6292405378534742	-1
favorable	fevRxbxl	8.520462512256072	6	1275	fevRxb	9.0313761913406	xl	0.7997765412331035	-1
favorite	fevRxt	6.0278699010345305	5	1275	fevRx	10.212168246518154	t	1.0589451792400202	-1
favoritism	fevRxtIzxm	9.21294855170937	6	1275	fevRxt	5.78135971352466	Izxm	0.8638140909877625	-1
phase	fez	7.16319976827559	2	1257	fe	8.409031831706548	z	1.0124623526393457	0
phased	fezd	9.33992323273313	3	1257	fez	10.651942480772753	d	1.0782899628472473	-1
phasing	fezxN	10.211167290839679	3	1257	fez	10.651942480772753	xN	0.9608545890204996	-1
fee	fi	5.068283506992995	1	1244	f	8.260837875753996	i	1.0037427799968084	0
fiancee	fi@nsi	7.223071376825647	3	1246	fi@	1.292481250360578	nsi	0.5	0
fiasco	fi@sko	7.526089579369629	3	1246	fi@	1.292481250360578	sko	1.1949875002403854	0
feature	fiCR	6.177420042231173	3	1250	fiC	10.522581531254831	R	1.0987519712878187	0
featured	fiCRd	7.615350058669842	4	1250	fiCR	8.596406461622786	d	1.0782899628472473	-1
featureless	fiCRlxs	11.27472679997951	4	1250	fiCR	8.596406461622786	lxs	1.2627951807096793	1
fiesta	fiEstV	10.14407608045716	2	1244	fi	5.457903710981559	EstV	3.0	0
fiance	fianse	7.660359641277123	2	1244	fi	5.457903710981559	anse	3.0	0
feeble	fibxl	11.09005423883424	2	1244	fi	5.457903710981559	bxl	1.2249085645396434	0
feed	fid	7.753345818605254	2	1249	fi	5.457903710981559	d	1.0782899628472473	0
feeder	fidR	8.255290956736312	3	1249	fid	6.269667103855798	R	1.0987519712878187	1
feedback	fidb@k	8.536951924073017	3	1249	fid	6.269667103855798	b@k	1.7582703993098745	0
feedlot	fidlat	11.149521475596018	3	1249	fid	6.269667103855798	lat	2.0	-1
feeding	fidxN	7.923287571132394	3	1249	fid	6.269667103855798	xN	0.9608545890204996	-1
fecal	fikxl	8.0796565003585	2	1244	fi	5.457903710981559	kxl	1.5345075618485913	-1
feel	fil	5.838786203623249	2	1251	fi	5.457903710981559	l	0.9933501369082647	0
feeler	filR	8.855787354628145	3	1251	fil	9.158455353714487	R	1.0987519712878187	1
feline	filYn	8.661103135901739	3	1251	fil	9.158455353714487	Yn	1.1314178573489022	0
field	fild	5.316645593456588	3	1254	fil	9.158455353714487	d	1.0782899628472473	0
fielder	fildR	5.7086496682993	4	1254	fild	7.111510624697962	R	1.0987519712878187	1
fieldwork	fildwRk	10.901177898177556	4	1254	fild	7.111510624697962	wRk	1.8853673080251492	1
feeling	filxN	6.287016777695046	3	1251	fil	9.158455353714487	xN	0.9608545890204996	0
femur	fimR	8.448338850645897	3	1246	fim	6.5537720159879935	R	1.0987519712878187	0
female	fimel	7.199509804652926	3	1246	fim	6.5537720159879935	el	1.3178150992680864	0
phenol	final	8.112746808970408	3	1249	fin	5.6948102082428065	al	1.0	0
fiend	find	7.2181022020358245	3	1251	fin	5.6948102082428065	d	1.0782899628472473	0
fiendish	findxS	8.99659024855207	4	1251	find	4.321928094887363	xS	0.9149604009193641	1
fino	fino	16.776407328555536	3	1249	fin	5.6948102082428065	o	1.5430192652481562	-1
phoenix	finxks	7.383306028140458	3	1249	fin	5.6948102082428065	xks	1.146240625180289	0
feces	fisiz	7.594700622061306	3	1247	fis	6.582532002999355	iz	0.8	-1
feast	fist	7.494182472422363	3	1249	fis	6.582532002999355	t	1.0589451792400202	0
feasting	fistxN	8.82752196765319	4	1249	fist	10.46862404291802	xN	0.9608545890204996	-1
feat	fit	5.968398463505156	2	1247	fi	5.457903710981559	t	1.0589451792400202	0
fetal	fitxl	8.223888611654377	4	1249	fitx	9.609945845643121	l	0.9933501369082647	-1
fetus	fitxs	8.037008132283177	4	1249	fitx	9.609945845643121	s	1.0902453786971327	-1
fever	fivR	6.124935799739873	3	1250	fiv	10.522581531254831	R	1.0987519712878187	0
fevered	fivRd	11.784963444027804	4	1250	fivR	7.578594506757426	d	1.0782899628472473	1
feverish	fivRxS	11.03767962354644	4	1250	fivR	7.578594506757426	xS	0.9149604009193641	1
fealty	fixlti	5.011275597229022	2	1244	fi	5.457903710981559	xlti	2.5	0
feasibility	fizxbIlxti	10.31706322277696	5	1250	fizxb	7.240836658223635	Ilxti	1.1586021161269502	1
feasible	fizxbxl	7.981267083147639	5	1250	fizxb	7.240836658223635	xl	0.7997765412331035	0
flatulent	fl@Cxlxnt	7.343660500860981	3	1442	fl@	5.990789768453182	Cxlxnt	3.321928094887362	0
flagellate	fl@Jxlet	12.433506703416707	3	1442	fl@	5.990789768453182	Jxlet	3.321928094887362	1
flank	fl@Nk	7.461159134005074	4	1446	fl@N	9.008428622070582	k	1.389232030394151	0
flanking	fl@NkxN	7.162088089853159	5	1446	fl@Nk	10.46862404291802	xN	0.9608545890204996	-1
flash	fl@S	7.717270829940777	3	1450	fl@	5.990789768453182	S	1.660583763687754	0
flasher	fl@SR	6.0	4	1450	fl@S	7.4301523204463225	R	1.0987519712878187	1
flashback	fl@Sb@k	9.165270118738537	5	1452	fl@Sb	2.0	@k	1.2489816370412095	0
flashbulb	fl@Sbxlb	10.13755327135104	5	1452	fl@Sb	2.0	xlb	1.0	1
flashy	fl@Si	10.89824249023491	4	1450	fl@S	7.4301523204463225	i	1.0037427799968084	1
flashlight	fl@SlYt	9.317916859546289	4	1450	fl@S	7.4301523204463225	lYt	1.6398743691938193	1
flashpoint	fl@SpOnt	9.721174257788482	4	1450	fl@S	7.4301523204463225	pOnt	2.2701893522124403	1
flashing	fl@SxN	8.051424028519158	4	1450	fl@S	7.4301523204463225	xN	0.9608545890204996	-1
flab	fl@b	7.727806653385343	3	1445	fl@	5.990789768453182	b	2.3981921566257816	-1
flabbergasted	fl@bRg@stxd	9.81700081047291	4	1445	fl@b	5.126332716225125	Rg@stxd	1.0	-1
flabby	fl@bi	9.836737605154532	4	1445	fl@b	5.126332716225125	i	1.0037427799968084	0
flag	fl@g	6.346450307243328	3	1448	fl@	5.990789768453182	g	2.4687737932947647	0
flagship	fl@gSIp	8.547442623349408	4	1448	fl@g	6.466772461627018	SIp	0.920388281964012	1
flagged	fl@gd	8.349224668394271	4	1448	fl@g	6.466772461627018	d	1.0782899628472473	-1
flagpole	fl@gpol	11.929782242774424	4	1448	fl@g	6.466772461627018	pol	0.7739760316291208	1
flagstone	fl@gston	7.070518941576779	4	1448	fl@g	6.466772461627018	ston	1.746262121852214	1
flagging	fl@gxN	8.004428082051144	4	1448	fl@g	6.466772461627018	xN	0.9608545890204996	-1
flack	fl@k	8.344564756260976	3	1446	fl@	5.990789768453182	k	1.389232030394151	-1
flax	fl@ks	10.868517342781784	4	1449	fl@k	9.481799431665753	s	1.0902453786971327	0
flaxseed	fl@ksid	4.0943873674172675	5	1449	fl@ks	5.720694014673343	id	1.1949875002403854	-1
flaccid	fl@ksxd	6.112151604686694	5	1449	fl@ks	5.720694014673343	xd	0.3670919658255228	0
flamboyant	fl@mbOxnt	9.686626247092468	4	1444	fl@m	2.9534452978042594	bOxnt	1.0	0
flammable	fl@mxbxl	8.112460565852079	4	1444	fl@m	2.9534452978042594	xbxl	0.7971950516535716	1
flan	fl@n	11.163703557852772	3	1445	fl@	5.990789768453182	n	1.1019361665300267	0
flange	fl@nJ	4.857980995127573	4	1445	fl@n	7.976870880381247	J	1.5402271889897194	0
flannel	fl@nxl	7.386636864704994	4	1445	fl@n	7.976870880381247	xl	0.7997765412331035	0
flap	fl@p	8.485703272491635	3	1445	fl@	5.990789768453182	p	2.0264132329470605	0
flapper	fl@pR	10.374238147094074	4	1445	fl@p	10.495602787086426	R	1.0987519712878187	1
flapping	fl@pxN	7.898658227436025	4	1445	fl@p	10.495602787086426	xN	0.9608545890204996	-1
flask	fl@sk	9.965769889927298	3	1442	fl@	5.990789768453182	sk	1.7486421827216123	0
flat	fl@t	7.776467546981523	3	1456	fl@	5.990789768453182	t	1.0589451792400202	0
flatter	fl@tR	11.141246530174156	4	1460	fl@t	5.744876001563401	R	1.0987519712878187	0
flattered	fl@tRd	9.544957874315463	5	1460	fl@tR	10.51885013133192	d	1.0782899628472473	-1
flattery	fl@tRi	9.70028036670645	5	1460	fl@tR	10.51885013133192	i	1.0037427799968084	1
flattering	fl@tRxN	9.878247329355512	5	1460	fl@tR	10.51885013133192	xN	0.9608545890204996	-1
flatbed	fl@tbEd	10.193957869065835	4	1456	fl@t	5.744876001563401	bEd	2.124227222654928	-1
flathead	fl@thEd	9.753777907268535	4	1456	fl@t	5.744876001563401	hEd	1.8407704645936829	-1
flatland	fl@tl@nd	7.423796691415839	5	1458	fl@tl	7.322491427614505	@nd	1.0161833334706964	-1
flatly	fl@tli	8.588739571283968	5	1458	fl@tl	7.322491427614505	i	1.0037427799968084	1
flatness	fl@tnxs	7.949723550021145	4	1456	fl@t	5.744876001563401	nxs	1.085725685179993	1
flatware	fl@twEr	8.207680672106052	4	1456	fl@t	5.744876001563401	wEr	1.775937201418127	-1
flatten	fl@txn	10.598778326952617	5	1462	fl@tx	9.4655664048094	n	1.1019361665300267	1
flattened	fl@txnd	8.501762461403056	6	1462	fl@txn	10.651942480772753	d	1.0782899628472473	-1
flattening	fl@txnxN	10.829991927819503	6	1462	fl@txn	10.651942480772753	xN	0.9608545890204996	-1
fledge	flEJ	7.165889550397054	3	1413	flE	7.790076333359681	J	1.5402271889897194	0
fledged	flEJd	6.658079490420388	4	1413	flEJ	8.863095726802586	d	1.0782899628472473	0
fledgling	flEJlxN	10.660788938355227	4	1413	flEJ	8.863095726802586	lxN	1.4800589714739014	1
fledging	flEJxN	13.754314456687013	4	1413	flEJ	8.863095726802586	xN	0.9608545890204996	-1
flesh	flES	7.919438319033861	3	1411	flE	7.790076333359681	S	1.660583763687754	0
fleshy	flESi	9.308059457529135	4	1411	flES	10.25266543245025	i	1.0037427799968084	1
fleck	flEk	7.160449166495832	3	1414	flE	7.790076333359681	k	1.389232030394151	0
flex	flEks	10.592617789331731	4	1418	flEk	9.481799431665753	s	1.0902453786971327	0
flexing	flEksxN	10.180222494958338	6	1421	flEksx	9.581200581924957	N	1.1580395489056459	-1
flexibility	flEksxbIlxti	8.037367084707155	7	1423	flEksxb	7.240836658223635	Ilxti	1.1586021161269502	1
flexible	flEksxbxl	9.541819051475093	7	1423	flEksxb	7.240836658223635	xl	0.7997765412331035	1
phlegm	flEm	10.96842746586202	3	1409	flE	7.790076333359681	m	1.741999788885468	0
flare	flEr	7.848985838566693	3	1412	flE	7.790076333359681	r	1.5165513584881885	0
flared	flErd	6.535257826560541	4	1412	flEr	10.651942480772753	d	1.0782899628472473	0
flaring	flErxN	8.252087402262418	4	1412	flEr	10.651942480772753	xN	0.9608545890204996	-1
fling	flIN	8.89536979846391	3	1409	flI	9.348191761793743	N	1.1580395489056459	0
flick	flIk	6.402755180854191	3	1412	flI	9.348191761793743	k	1.389232030394151	0
flicker	flIkR	9.932362956005854	4	1414	flIk	10.522581531254831	R	1.0987519712878187	0
flickering	flIkRxN	9.459859465855093	5	1414	flIkR	10.46862404291802	xN	0.9608545890204996	-1
flimflam	flImfl@m	12.444120454144487	4	1411	flIm	1.660964047443681	fl@m	1.0	-1
flimsy	flImzi	10.413479834215995	4	1411	flIm	1.660964047443681	zi	2.0568668693380503	0
flinch	flInC	9.34565998426729	4	1413	flIn	8.938279456324398	C	2.0821186843403945	0
flint	flInt	8.413214608046207	4	1416	flIn	8.938279456324398	t	1.0589451792400202	0
flinty	flInti	11.237369578011968	5	1416	flInt	6.287296763668806	i	1.0037427799968084	1
flintlock	flIntlak	10.456726817184885	5	1416	flInt	6.287296763668806	lak	1.5428491035332246	1
flip	flIp	9.838710095238406	3	1413	flI	9.348191761793743	p	2.0264132329470605	0
flipper	flIpR	8.736078492477201	4	1413	flIp	10.522581531254831	R	1.0987519712878187	1
flipping	flIpxN	9.178515184803892	5	1415	flIpx	7.46937629327152	N	1.1580395489056459	0
flippant	flIpxnt	12.798106754160544	5	1415	flIpx	7.46937629327152	nt	1.132113795120377	1
flit	flIt	8.286786155671754	3	1409	flI	9.348191761793743	t	1.0589451792400202	0
flurry	flRi	10.577123876671847	3	1401	flR	10.547900671780798	i	1.0037427799968084	0
flirt	flRt	9.804397227056809	3	1405	flR	10.547900671780798	t	1.0589451792400202	0
flirtation	flRteSxn	7.629054315610474	7	1411	flRteSx	9.473682918237575	n	1.1019361665300267	1
flirtatious	flRteSxs	10.264036592499046	7	1411	flRteSx	9.473682918237575	s	1.0902453786971327	1
flirting	flRtxN	8.880516045757831	4	1405	flRt	10.46862404291802	xN	0.9608545890204996	-1
flourish	flRxS	6.895017533844983	4	1405	flRx	6.94251450533924	S	1.660583763687754	0
flourishing	flRxSxN	9.348011349674309	5	1405	flRxS	10.46862404291802	xN	0.9608545890204996	-1
fluoresce	flUrEs	6.386569603359845	5	1406	flUrE	9.481799431665753	s	1.0902453786971327	0
fluorescent	flUrEsxnt	8.516189825018209	6	1406	flUrEs	5.954196310386876	xnt	0.4531409275007758	1
fluoride	flUrYd	9.426976940649922	4	1402	flUr	4.425874520708029	Yd	1.3648465760843806	1
fluorine	flUrin	-0.0	4	1402	flUr	4.425874520708029	in	0.9777170456512245	1
flunk	flVNk	9.645829441762665	3	1415	flV	6.643047822579209	Nk	1.7267226489021295	0
flush	flVS	9.586760552034349	3	1418	flV	6.643047822579209	S	1.660583763687754	0
flushed	flVSt	8.839118405031668	4	1418	flVS	10.655879977014685	t	1.0589451792400202	0
flushing	flVSxN	9.277496269414975	4	1418	flVS	10.655879977014685	xN	0.9608545890204996	-1
flood	flVd	7.732715187294292	3	1422	flV	6.643047822579209	d	1.0782899628472473	0
floodgate	flVdget	10.496666166957397	4	1422	flVd	2.0572046726239703	get	2.0566416671474372	1
floodlight	flVdlYt	9.841884795314074	4	1422	flVd	2.0572046726239703	lYt	1.6398743691938193	0
floodplain	flVdplen	10.393625258862041	4	1422	flVd	2.0572046726239703	plen	1.792481250360578	-1
floodwater	flVdwctR	9.543919417497735	4	1422	flVd	2.0572046726239703	wctR	2.350977500432694	-1
flooding	flVdxN	7.166836932891091	5	1424	flVdx	10.208230750276222	N	1.1580395489056459	-1
flooded	flVdxd	7.77363213333495	5	1424	flVdx	10.208230750276222	d	1.0782899628472473	-1
fluff	flVf	10.49100959536666	3	1417	flV	6.643047822579209	f	2.307239489732607	0
fluffy	flVfi	9.572692918070448	4	1417	flVf	10.25266543245025	i	1.0037427799968084	1
fluctuation	flVkCueSxn	7.697486540984043	5	1422	flVkC	-0.0	ueSxn	-0.0	1
fluctuate	flVkCxwet	8.411622800644672	8	1430	flVkCxwe	10.843135911111348	t	1.0589451792400202	0
fluctuating	flVkCxwetxN	11.738848987871476	9	1430	flVkCxwet	10.46862404291802	xN	0.9608545890204996	-1
flux	flVks	8.69898045153417	4	1419	flVk	9.481799431665753	s	1.0902453786971327	0
fluster	flVstR	11.795669035773757	5	1421	flVst	10.522581531254831	R	1.0987519712878187	0
flustered	flVstRd	9.216395720683446	6	1421	flVstR	10.835260918627489	d	1.0782899628472473	-1
flutter	flVtR	7.724382087441986	4	1419	flVt	10.522581531254831	R	1.0987519712878187	0
fluttering	flVtRxN	7.721648839720738	5	1419	flVtR	10.46862404291802	xN	0.9608545890204996	-1
flower	flWR	6.626614280457918	3	1408	flW	10.68285872118309	R	1.0987519712878187	0
flowered	flWRd	7.700072250616982	4	1408	flWR	8.46961962222078	d	1.0782899628472473	1
flowery	flWRi	10.459587270220423	4	1408	flWR	8.46961962222078	i	1.0037427799968084	1
flowerpot	flWRpat	10.948621546709754	4	1408	flWR	8.46961962222078	pat	2.2088788238716908	1
flowering	flWRxN	10.287049225677785	4	1408	flWR	8.46961962222078	xN	0.9608545890204996	0
flounder	flWndR	10.178349563729613	5	1409	flWnd	10.522581531254831	R	1.0987519712878187	0
floundering	flWndRxN	9.739164189345402	6	1409	flWndR	10.46862404291802	xN	0.9608545890204996	-1
flout	flWt	9.429793955434702	3	1405	flW	10.68285872118309	t	1.0589451792400202	0
flouting	flWtxN	7.745261667249919	4	1405	flWt	10.46862404291802	xN	0.9608545890204996	-1
fly	flY	6.985290253833468	2	1404	fl	7.023284925825998	Y	1.4706645257033515	0
flyer	flYR	6.939337674010204	3	1404	flY	6.3057235808806995	R	1.0987519712878187	-1
flyby	flYbY	9.302667412302817	3	1404	flY	6.3057235808806995	bY	2.26332036755561	1
